restaurant_id,restaurant_name,address,lat,long,rating,price,category,review_count
kDJbzzmCEjFbyDQ-lSygvw,Fresh Salt,146 Beekman St,40.70707,-74.00244,4.0,$$,Bars,394
ZgyvDF_hOWas3SXe0Hj7hA,Schilling,109 Washington St,40.70857,-74.014,4.0,$$,Austrian,154
J0OeDwmh5JBhid0A5GvltA,Il Corallo Trattoria,176 Prince St,40.7262073,-74.0018919,4.0,$$,Italian,945
50fWXrNECQQYght4ZWeBXQ,Taureau,558 Broome St,40.724511,-74.005701,4.5,$$$,Fondue,574
4zBGXDXg9DzK0IROwCUeFg,Cowgirl Seahorse,259 Front St,40.7081358,-74.0004532,4.0,$$,Tex-Mex,584
qByYLfBKtNUIAui0eu-fNQ,Mermaid Oyster Bar,79 MacDougal St,40.7287899,-74.00165,4.0,$$,Seafood,1086
fvYQeoC42TkIyPTSVEQWvw,Bill's Bar & Burger Downtown,85 West St,40.709363010959,-74.0141804516316,3.5,$$,Bars,560
XBWO26QblInZGftnSDD94A,Maman Tribeca,211 W Broadway,40.7188969,-74.0062207,4.0,$$,Bakeries,258
jJqZrvbMK6CAft44m7UPFA,Aroma Espresso Bar,100 Church St,40.7130021842013,-74.0099036917633,3.5,$$,Coffee & Tea,344
pasWmob-dg6RkqETkO7RWA,Mighty Quinn's Barbeque,225 Liberty St,40.712545,-74.0156618,3.5,$$,Barbeque,270
DF7PV0DE9z0LM4ae6XYeYg,Harry's Italian,2 Gold St,40.707555318913,-74.006898168681,3.5,$$,Pizza,581
vtKxYnrZld4w6wG82Vm4pg,Tribeca Grill,375 Greenwich St,40.71961,-74.00991,3.5,$$$,American (New),608
wWhZvkaFrntlSf1CWvD1Zw,Cafe Patoro,223 Front St,40.7072720974983,-74.0023160353303,4.5,$,Bakeries,171
PQd4M3cuSgdweWgLgZIslQ,Inatteso Pizzabar,28 West St,40.7056571,-74.0172056,4.0,$$,Italian,314
qBGKigOGn_flCx1apxPzlA,Piccola Cucina Osteria,196 Spring St,40.72506,-74.00322,4.5,$$,Italian,556
uBGjcW-GuYy_qSvMykuISA,Pommes Frites,128 Macdougal St,40.730022,-74.000152,4.5,$,Belgian,903
CYf9FmRmjYa2MAnAv1Z4Cw,Blue Spoon Coffee,90 William St,40.708068,-74.007469,4.0,$,Cafes,188
FyFeyjndrXHDnN-z9-qv_w,Augustine,5 Beekman St,40.71141,-74.006814,4.0,$$$,French,246
